	0.000000	0.755359	0.003808	0.002876
	9.129617	1.422593	0.003887	0.005530
	17.028567	2.068308	0.004038	0.008352
	24.931149	2.640261	0.004251	0.011223
	32.835609	3.133137	0.004516	0.014150
	40.741696	3.544243	0.004824	0.017099
	48.639498	3.887003	0.005169	0.020092
	56.538597	4.169119	0.005551	0.023141
	64.439570	4.403175	0.005957	0.026228
	72.341987	4.599477	0.006389	0.029386
	80.239264	4.768064	0.006841	0.032619
	88.131917	4.910950	0.007314	0.035918
	96.039165	5.036446	0.007807	0.039318
	103.937886	5.147618	0.008317	0.042812
	111.833837	5.247106	0.008847	0.046421
	119.736781	5.339887	0.009393	0.050156
	127.633502	5.425495	0.009958	0.054028
	135.539553	5.507632	0.010542	0.058063
	143.432110	5.587704	0.011145	0.062273
	151.331497	5.664877	0.011771	0.066681
	159.233340	5.742420	0.012420	0.071319
	167.132330	5.820373	0.013092	0.076202
	175.028490	5.897808	0.013798	0.081378
	182.931127	5.977684	0.014533	0.086871
	190.829733	6.058005	0.015306	0.092725
	198.733670	6.141838	0.016122	0.099019
	206.631803	6.176094	0.016985	0.104904
	214.533086	6.265361	0.017906	0.112185
	222.433943	6.359989	0.018889	0.120135
	230.330790	6.462110	0.019946	0.128891
	238.229164	6.570741	0.021083	0.138529
	246.128292	6.683990	0.022319	0.149178
	254.027116	6.803714	0.023674	0.161069
	261.922675	6.933042	0.025178	0.174560
	269.821478	7.069760	0.026866	0.189939
	277.717433	7.211062	0.028781	0.207540
	285.619962	7.370919	0.030967	0.228253
	293.516048	7.538690	0.033509	0.252614
	301.415114	7.718766	0.036544	0.282071
	309.318159	7.915097	0.040207	0.318245
	317.213954	8.127390	0.044758	0.363764
	325.109931	8.355046	0.050593	0.422705
	333.011710	8.602948	0.058355	0.502021
	340.909400	8.871528	0.069126	0.613249
	348.812087	9.166132	0.084784	0.777145
	356.712806	9.498890	0.108010	1.025972
	364.603113	9.486201	0.135677	1.287055
	372.066021	10.264657	0.149894	1.538612
	379.523428	11.789439	0.125269	1.476853
	386.980728	12.751003	0.090268	1.151003
	394.445837	12.685809	0.065706	0.833540
	402.344516	13.047523	0.048666	0.634968
	410.250255	13.925597	0.037173	0.517660
	418.152043	14.977086	0.029016	0.434572
	426.052499	16.260691	0.022948	0.373152
	433.948172	17.843364	0.018273	0.326058
	441.849212	19.824802	0.014562	0.288691
	449.747272	22.344024	0.011566	0.258422
	457.645583	25.647602	0.009100	0.233406
	465.546383	29.958638	0.007084	0.212226
	473.440854	35.434923	0.005481	0.194213
	481.346175	41.466230	0.004306	0.178559
	489.243781	45.401474	0.003630	0.164801
	497.145455	44.020454	0.003469	0.152704
	505.046237	38.165888	0.003719	0.141920
	512.944190	31.155846	0.004242	0.132178
	520.839391	25.119463	0.004910	0.123332
	528.742540	20.489570	0.005627	0.115293
	536.640631	16.983331	0.006357	0.107955
	544.544393	14.300385	0.007076	0.101194
	552.445499	12.264007	0.007780	0.095414
	560.348731	10.619261	0.008460	0.089837
	568.252806	9.279596	0.009122	0.084650
	576.151237	8.178909	0.009758	0.079808
	584.046080	7.258263	0.010371	0.075275
	591.945340	6.477771	0.010963	0.071013
	599.842512	5.808510	0.011535	0.066998
	607.748979	5.229556	0.012086	0.063206
	615.642724	4.721255	0.012625	0.059607
	623.541928	4.274458	0.013145	0.056186
	631.445663	3.877075	0.013653	0.052934
	639.342119	3.522717	0.014147	0.049837
	647.240860	3.203551	0.014631	0.046871
	655.136561	2.915335	0.015103	0.044031
	663.039653	2.653521	0.015568	0.041311
	670.940432	2.415177	0.016020	0.038691
	678.833875	2.197358	0.016465	0.036180
	686.730764	1.996676	0.016902	0.033747
	694.641584	1.812270	0.017330	0.031406
	702.539731	1.641450	0.017752	0.029139
	710.435553	1.483469	0.018170	0.026954
	718.341661	1.336288	0.018580	0.024828
