	-0.417174	-0.178235
	-0.409895	-0.177759
	-0.402365	-0.177296
	-0.395103	-0.176789
	-0.387728	-0.176255
	-0.380390	-0.175651
	-0.373067	-0.175048
	-0.365670	-0.174515
	-0.358398	-0.174003
	-0.351050	-0.173470
	-0.343711	-0.172834
	-0.336199	-0.172199
	-0.328896	-0.171594
	-0.321597	-0.170990
	-0.314220	-0.170396
	-0.306993	-0.169726
	-0.299626	-0.169002
	-0.292308	-0.168228
	-0.284792	-0.167377
	-0.277475	-0.166409
	-0.270186	-0.165367
	-0.262855	-0.164202
	-0.255525	-0.162837
	-0.248233	-0.161240
	-0.240902	-0.159486
	-0.233657	-0.157384
	-0.226348	-0.155201
	-0.218872	-0.152568
	-0.211550	-0.149887
	-0.204222	-0.146667
	-0.196964	-0.143385
	-0.189636	-0.139808
	-0.182297	-0.135925
	-0.174970	-0.131848
	-0.167530	-0.127494
	-0.160263	-0.123018
	-0.153136	-0.118549
	-0.145858	-0.113801
	-0.138468	-0.108821
	-0.130996	-0.103634
	-0.123710	-0.098189
	-0.116035	-0.092548
	-0.108386	-0.086929
	-0.100666	-0.081065
	-0.092624	-0.075227
	-0.085291	-0.069258
	-0.077371	-0.063259
	-0.069483	-0.056966
	-0.061738	-0.050704
	-0.053975	-0.044376
	-0.046177	-0.037927
	-0.038519	-0.031594
	-0.030761	-0.025099
	-0.023149	-0.018664
	-0.015197	-0.011901
	-0.007269	-0.005084
	0.000843	0.001884
	0.008826	0.008826
	0.016551	0.015522
	0.024237	0.022251
	0.031898	0.028989
	0.039609	0.035786
	0.047341	0.042623
	0.055164	0.049558
	0.062854	0.056436
	0.070492	0.063249
	0.078239	0.070207
	0.085950	0.077152
	0.093717	0.084135
	0.101480	0.090873
	0.109205	0.098134
	0.116819	0.104781
	0.124156	0.111805
	0.131614	0.118645
	0.138952	0.125355
	0.146281	0.132080
	0.153593	0.138823
	0.160922	0.145557
	0.168362	0.152433
	0.175608	0.159136
	0.182956	0.165958
	0.190280	0.172751
	0.197679	0.179629
	0.205115	0.186569
	0.212395	0.193335
	0.219801	0.200235
	0.227074	0.207023
	0.234415	0.213869
	0.241691	0.220686
	0.249160	0.227678
	0.256570	0.234625
	0.263798	0.241401
	0.271183	0.248350
	0.278420	0.255133
	0.285769	0.262058
	0.293090	0.268947
	0.300317	0.275765
	0.307621	0.282661
	0.315047	0.289660
	0.322465	0.296664
	0.329793	0.303614
	0.337040	0.310483
	0.344375	0.317440
	0.351733	0.324425
	0.359042	0.331838
	0.366389	0.338363
	0.373771	0.345402
	0.381082	0.352345
	0.388181	0.359100
	0.395495	0.366062
	0.402956	0.373166
	0.410281	0.380137
	0.417684	0.387217
	0.424908	0.394112
	0.432321	0.401199
	0.439708	0.408267
	0.447025	0.415257
	0.454359	0.422263
	0.461634	0.429255
	0.469139	0.436408
	0.476408	0.443340
	0.483811	0.450469
	0.491134	0.457525
	0.498469	0.464954
	0.505807	0.471635
	0.513015	0.478568
	0.520582	0.485803
	0.527804	0.492769
	0.535191	0.499888
	0.542440	0.506801
	0.549797	0.513852
	0.557142	0.520919
	0.564483	0.527974
	0.571783	0.535057
	0.579107	0.542131
	0.586548	0.549281
	0.593881	0.556348
	0.601136	0.563329
	0.608465	0.570371
	0.615752	0.577440
	0.623161	0.584626
	0.630479	0.591671
	0.637876	0.598806
	0.645165	0.605843
	0.652363	0.612777
	0.659670	0.619863
	0.667022	0.626992
	0.674480	0.634191
	0.681812	0.641306
	0.689202	0.648464
	0.696558	0.655571
	0.703928	0.662723
	0.711436	0.670049
	0.718742	0.677127
	0.726040	0.684195
	0.733389	0.691335
	0.740808	0.698546
	0.748115	0.705626
	0.755561	0.712878
	0.762847	0.719945
	0.770194	0.727060
	0.777438	0.734089
	0.784885	0.741315
	0.792251	0.748462
	0.799559	0.755593
	0.806899	0.762738
	0.814239	0.769881
	0.821607	0.777044
	0.828861	0.784115
	0.836170	0.791190
	0.843493	0.798333
	0.850781	0.805435
	0.858239	0.812700
	0.865493	0.819786
	0.872796	0.826906
	0.880102	0.834012
	0.887489	0.841209
	0.894827	0.848400
	0.902159	0.855547
	0.909554	0.862783
	0.916786	0.869855
	0.924119	0.876981
	0.931436	0.884172
	0.938958	0.891549
	0.946278	0.898685
	0.953604	0.905850
	0.960937	0.913027
	0.968293	0.920196
	0.975644	0.927402
	0.982968	0.934545
	0.990260	0.941650
	0.997589	0.948812
	1.005102	0.956165
	1.012410	0.963278
	1.019780	0.970498
	1.026366	0.977675
	1.033610	0.984788
	1.040821	0.997430
	1.053948	1.004009
	1.060612	1.010485
	1.067221	1.016944
	1.073832	1.023410
	1.080304	1.029717
	1.086964	1.036222
	1.093514	1.042614
	1.100127	1.049069
	1.106682	1.055486
	1.113239	1.061857
	1.119846	1.068306
	1.126518	1.074823
	1.133076	1.081248
	1.139640	1.087659
	1.146213	1.094099
	1.152860	1.100566
	1.159538	1.107135
	1.165992	1.113448
	1.172846	1.120153
	1.179333	1.126522
	1.185975	1.133013
	1.192420	1.139348
	1.198949	1.145728
	1.205783	1.152437
	1.212343	1.158858
	1.218881	1.165271
	1.225511	1.171789
	1.232112	1.178262
	1.238759	1.184794
	1.245392	1.191296
	1.251936	1.197713
	1.258535	1.204193
	1.265051	1.210594
	1.271771	1.217168
	1.278424	1.223701
	1.284929	1.230063
	1.291726	1.236744
	1.298263	1.243143
	1.304806	1.249562
	1.311414	1.256056
	1.318041	1.262560
	1.324796	1.269215
	1.331368	1.275653
	1.337956	1.282114
	1.344550	1.288558
	1.351126	1.295027
	1.357708	1.301501
	1.364299	1.307967
	1.370892	1.314467
	1.377493	1.320933
	1.384040	1.327397
	1.390715	1.333955
	1.397285	1.340438
	1.403924	1.346960
