	0.000000	1.212895	0.002292	0.002779
	7.900584	2.213032	0.002444	0.005408
	15.799220	3.070428	0.002687	0.008249
	23.699505	3.715120	0.003002	0.011154
	31.600870	4.187510	0.003369	0.014109
	39.495321	4.532255	0.003770	0.017087
	47.394781	4.771847	0.004215	0.020115
	55.291248	4.949906	0.004687	0.023200
	63.190932	5.089665	0.005174	0.026332
	71.092660	5.202399	0.005677	0.029536
	78.990996	5.298088	0.006195	0.032821
	86.888956	5.381586	0.006725	0.036193
	94.790243	5.454309	0.007272	0.039662
	102.688774	5.522776	0.007829	0.043238
	110.583094	5.586908	0.008403	0.046945
	118.484303	5.648033	0.008993	0.050793
	126.384432	5.706588	0.009602	0.054797
	134.285644	5.767827	0.010227	0.058985
	142.183167	5.829506	0.010871	0.063372
	150.083807	5.892419	0.011539	0.067991
	157.990966	5.957079	0.012232	0.072867
	165.886282	6.024509	0.012953	0.078034
	173.787685	6.094922	0.013704	0.083527
	181.686279	6.168375	0.014495	0.089410
	189.584475	6.244515	0.015329	0.095722
	197.488879	6.324724	0.016212	0.102537
	205.384730	6.357843	0.017150	0.109038
	213.285698	6.445990	0.018158	0.117049
	221.192688	6.545061	0.019242	0.125939
	229.085415	6.650879	0.020414	0.135773
	236.984906	6.762717	0.021689	0.146679
	244.888544	6.880405	0.023096	0.158908
	252.781128	7.009449	0.024658	0.172837
	260.686100	7.147688	0.026417	0.188819
	268.585687	7.289755	0.028430	0.207251
	276.483900	7.450258	0.030744	0.229053
	284.387486	7.620751	0.033458	0.254976
	292.287030	7.805513	0.036723	0.286644
	300.183927	8.003928	0.040729	0.325989
	308.088569	8.219779	0.045785	0.376342
	315.988238	8.453904	0.052391	0.442907
	323.892059	8.709363	0.061388	0.534653
	331.790950	8.984317	0.074265	0.667221
	339.686695	9.287464	0.093532	0.868676
	347.593111	9.859509	0.119234	1.175592
	355.048660	9.774533	0.147248	1.439283
	362.507476	10.998638	0.142612	1.568533
	369.972843	12.298911	0.107085	1.317028
	377.424711	10.980508	0.076068	0.835267
	387.153797	12.759877	0.051553	0.657813
	395.033100	13.603634	0.039078	0.531604
	402.930851	14.610697	0.030348	0.443406
	410.836148	15.835428	0.023929	0.378927
	418.735463	17.348271	0.019023	0.330013
	426.634469	19.277124	0.015127	0.291598
	434.532353	21.773455	0.011973	0.260686
	442.435353	25.169270	0.009347	0.235261
	450.337604	29.948182	0.007140	0.213843
	458.231972	36.996846	0.005289	0.195688
	466.136808	47.716027	0.003772	0.180004
	474.035440	61.346006	0.002710	0.166250
	481.936380	70.458793	0.002188	0.154170
	489.833100	63.469128	0.002260	0.143447
	497.732569	48.433499	0.002762	0.133767
	505.633393	36.122692	0.003460	0.124987
	513.536912	27.607410	0.004239	0.117025
	521.435452	21.781869	0.005039	0.109769
	529.335555	17.731767	0.005815	0.103105
	537.237877	14.773642	0.006561	0.096927
	545.132911	12.619273	0.007277	0.091832
	553.033049	10.890901	0.007962	0.086714
	560.933139	9.505322	0.008621	0.081944
	568.833404	8.370084	0.009256	0.077475
	576.729969	7.426772	0.009866	0.073273
	584.628986	6.630347	0.010454	0.069316
	592.527772	5.951246	0.011019	0.065577
	600.430360	5.364048	0.011565	0.062038
	608.328129	4.851397	0.012096	0.058682
	616.225090	4.399019	0.012612	0.055480
	624.124990	3.997221	0.013114	0.052421
	632.025033	3.640236	0.013601	0.049512
	639.925361	3.318343	0.014078	0.046717
	647.823172	3.027489	0.014546	0.044036
	655.719903	2.763860	0.015003	0.041466
	663.620155	2.522465	0.015453	0.038979
	671.518144	2.302782	0.015893	0.036598
	679.415414	2.100031	0.016325	0.034284
	687.321670	1.913879	0.016751	0.032060
	695.214628	1.741024	0.017168	0.029890
	703.122074	1.581157	0.017582	0.027799
	711.022733	1.431906	0.017990	0.025760
	718.922538	1.293342	0.018393	0.023789
	726.825727	1.163512	0.018789	0.021861
	734.724889	1.041947	0.019181	0.019986
	742.623052	0.927919	0.019571	0.018160
	750.522979	0.820435	0.019952	0.016369
	758.421021	0.719626	0.020332	0.014631
	766.324880	0.624069	0.020709	0.012924
	774.222967	0.533630	0.021080	0.011249
	782.120464	0.448434	0.021448	0.009618
	790.020997	0.367113	0.021816	0.008009
	797.922279	0.290427	0.022177	0.006441
	805.818748	0.218470	0.022542	0.004925
	813.721043	0.152579	0.022901	0.003494
	821.617955	0.099629	0.023257	0.002317
	829.517097	0.065257	0.023618	0.001541
	837.410853	0.061701	0.023973	0.001479
	845.314603	0.088100	0.024327	0.002143
	853.216931	0.128713	0.024682	0.003177
	861.115343	0.176382	0.025036	0.004416
	869.020640	0.225963	0.025389	0.005737
	876.921061	0.274492	0.025742	0.007066
	884.825131	0.321707	0.026096	0.008395
	892.724649	0.367339	0.026447	0.009715
	900.620253	0.410898	0.026802	0.011013
	908.523108	0.453135	0.027156	0.012306
	916.423603	0.494077	0.027512	0.013593
	924.320165	0.533296	0.027869	0.014863
	932.220796	0.571107	0.028224	0.016119
	940.125362	0.607898	0.028582	0.017375
	948.023354	0.643438	0.028941	0.018622
	955.920969	0.677691	0.029297	0.019855
	963.818179	0.710841	0.029658	0.021082
	971.718562	0.743188	0.030018	0.022309
	979.622379	0.774434	0.030381	0.023528
	987.517475	0.804581	0.030746	0.024737
	995.415402	0.834056	0.031111	0.025948
	1003.322439	0.862697	0.031480	0.027158
	1011.220089	0.890507	0.031848	0.028361
	1019.119841	0.917345	0.032223	0.029559
	1027.020335	0.943731	0.032597	0.030763
	1034.917888	0.969398	0.032977	0.031967
	1042.820432	0.994246	0.033356	0.033164
	1050.721151	1.018386	0.033741	0.034361
	1058.616181	1.042197	0.034127	0.035567
	1066.520903	1.065316	0.034520	0.036774
	1074.418770	1.087726	0.034915	0.037978
	1082.312782	1.109588	0.035314	0.039184
	1090.215375	1.131135	0.035718	0.040401
	1098.113471	1.152085	0.036125	0.041619
	1106.015023	1.172381	0.036539	0.042838
	1113.912346	1.192330	0.036957	0.044065
	1121.811599	1.212044	0.037375	0.045300
	1129.712247	1.231217	0.037799	0.046538
	1137.612274	1.249872	0.038228	0.047780
	1145.513098	1.268433	0.038662	0.049040
	1153.408635	1.286451	0.039102	0.050303
	1161.310814	1.303952	0.039547	0.051567
	1169.215143	1.321407	0.039993	0.052848
	1177.112166	1.338534	0.040449	0.054142
	1185.015849	1.355334	0.040908	0.055444
	1192.919539	1.371681	0.041376	0.056755
	1200.819131	1.387804	0.041850	0.058080
	1208.713419	1.403744	0.042331	0.059422
	1216.618782	1.419129	0.042821	0.060769
	1224.518391	1.434333	0.043318	0.062133
	1232.419927	1.449116	0.043829	0.063513
	1240.312338	1.463592	0.044349	0.064909
	1248.214007	1.477443	0.044885	0.066314
	1256.112764	1.491068	0.045433	0.067744
	1264.014498	1.504049	0.045998	0.069183
	1271.914416	1.517030	0.046566	0.070641
	1279.817078	1.530254	0.047132	0.072124
	1287.714575	1.543453	0.047694	0.073613
	1295.616227	1.557166	0.048245	0.075125
	1303.512186	1.571013	0.048797	0.076661
	1311.412016	1.584574	0.049356	0.078208
	1319.314306	1.597884	0.049926	0.079777
	1327.214022	1.611143	0.050508	0.081375
	1335.116096	1.623753	0.051104	0.082980
	1343.015527	1.636108	0.051715	0.084611
	1350.911157	1.648424	0.052337	0.086273
	1358.811403	1.660279	0.052967	0.087941
	1366.706572	1.672175	0.053606	0.089638
	1374.608629	1.683855	0.054255	0.091358
	1382.510456	1.695071	0.054920	0.093092
	1390.406683	1.706258	0.055597	0.094863
